player_id,last_season,pretty_name,country_of_birth,country_of_citizenship,date_of_birth,position,foot,height_in_cm,market_value,Highest_value
67804,2015,Paulo Tavares,Portugal,Portugal,09/12/1985,Attack,Right,179,,810000
285656,2015,Alec Luyckx,,Belgium,19/05/1995,Attack,Both,175,,180000
91384,2015,Francois,Senegal,Senegal,30/11/1989,Defender,Right,194,68000,810000
162427,2015,Idrissa Coulibaly,Mali,Mali,19/12/1987,Defender,Right,185,,540000
116390,2015,Traquina,Portugal,Portugal,29/08/1988,Attack,Right,177,90000,450000
53847,2016,Hernan Barcos,Argentina,Argentina,11/04/1984,Attack,Right,189,270000,3600000
263557,2016,Marcelo Meli,Argentina,Argentina,20/06/1992,Midfield,Right,177,270000,3600000
74600,2016,Elias,Brazil,Brazil,16/05/1985,Midfield,Right,173,90000,7650000
49560,2016,Carl Tremarco,England,England,11/10/1985,Defender,Left,180,,270000
225143,2016,Jose Postiga,Portugal,Portugal,03/05/1996,Attack,Right,178,,135000
277788,2016,Dylan Mackin,Scotland,Scotland,15/01/1997,Attack,Left,185,,90000
162039,2016,Juan Camara,Spain,Spain,13/02/1994,Attack,Left,184,450000,630000
251914,2016,Jacob Blyth,England,England,14/08/1992,Attack,Right,191,,90000
140126,2016,Fernando Aristeguieta,Venezuela,Venezuela,09/04/1992,Attack,Right,187,1080000,1350000
42952,2016,Moritz Hartmann,Germany,Germany,20/06/1986,Attack,Right,183,,1350000
103064,2016,Terrence Boyd,Germany,United States,16/02/1991,Attack,Right,188,540000,1580000
195782,2016,Felix Platte,Germany,Germany,11/02/1996,Attack,Right,190,720000,720000
80031,2016,Dario Lezcano,Paraguay,Paraguay,30/06/1990,Attack,Right,178,1620000,3150000
59054,2016,Lukas Hinterseer,Austria,Austria,28/03/1991,Attack,Right,192,450000,2250000
187496,2016,Maurice Multhaup,Germany,Germany,15/12/1996,Attack,Right,173,315000,360000
192265,2016,Kerem Bulbul,Germany,Germany,12/01/1995,Attack,Left,189,,135000
59636,2016,Boy Deul,Netherlands,Curacao,30/08/1987,Attack,Right,178,180000,675000
80672,2016,Roman Bezjak,Jugoslawien (SFR),Slovenia,21/02/1989,Attack,Right,179,45000,2250000
78950,2016,Sonny Kittel,Germany,Germany,06/01/1993,Attack,Both,179,2160000,2700000
56435,2016,Roger,Brazil,Brazil,10/08/1985,Midfield,Right,184,,1130000
279657,2016,Nico Rinderknecht,Germany,Germany,11/10/1997,Defender,Right,184,90000,158000
296689,2016,Lukas Gerlspeck,Germany,Germany,27/09/1998,Defender,Right,186,45000,113000
43257,2016,Romain Bregerie,France,France,09/08/1986,Defender,Right,190,,1080000
119120,2016,Robert Leipertz,Germany,Germany,01/02/1993,Attack,Left,183,585000,1350000
154147,2016,Hauke Wahl,Germany,Germany,15/04/1994,Defender,Right,189,1350000,1800000
17025,2016,Marvin Matip,Germany,Cameroon,25/09/1985,Defender,Right,184,,1580000
248349,2016,Fabijan Buntic,Germany,Croatia,24/02/1997,Goalkeeper,Left,194,270000,315000
89010,2016,Sylvano Comvalius,Netherlands,Netherlands,10/08/1987,Attack,Right,192,,360000
187622,2016,Kwame Karikari,Ghana,Ghana,21/01/1992,Attack,Left,190,270000,1130000
108709,2016,Erixon Danso,Netherlands,Aruba,22/07/1989,Attack,Left,180,,225000
146725,2016,Milos Stamenkovic,Jugoslawien (SFR),Serbia,01/06/1990,Defender,Right,194,180000,450000
35852,2016,Victor Obinna,Nigeria,Nigeria,25/03/1987,Attack,,0,,6300000
42622,2016,Leandro,Brazil,Brazil,26/06/1985,Defender,Both,181,,1080000
217259,2016,Giuseppe Leo,Germany,Germany,30/01/1995,Defender,Right,193,,180000
381137,2016,Liam Fisch,Germany,Germany,,Attack,Both,179,,90000
39102,2016,Sidney Sam,Germany,Germany,31/01/1988,Attack,Left,174,,9000000
57895,2016,Denys Oliynyk,UdSSR,Ukraine,16/06/1987,Attack,Both,176,135000,4500000
381132,2016,Daniel Thur,,Germany,,Midfield,Left,180,,90000
220656,2016,Laszlo Kleinheisler,Hungary,Hungary,08/04/1994,Attack,Right,173,2250000,2700000
1792,2016,Hamit Altintop,Germany,Turkey,08/12/1982,Midfield,Right,183,,9900000
49737,2016,Yannick Stark,Germany,Germany,28/10/1990,Midfield,Right,186,450000,1080000
56711,2016,Almog Cohen,Israel,Israel,01/09/1988,Midfield,Right,170,,2700000
4691,2016,Peter Niemeyer,Germany,Germany,22/11/1983,Midfield,Right,191,,2250000
381134,2016,Johannes Wolff,,Germany,,Defender,Right,175,,90000
55512,2016,Wilson Kamavuaka,Germany,DR Congo,29/03/1990,Midfield,Right,188,180000,675000
40456,2016,Sandro Sirigu,Germany,Germany,07/10/1988,Midfield,Right,183,,810000
381128,2016,Can Luka Aydogan,,Germany,31/12/1998,Defender,,0,,90000
31216,2016,Tobias Levels,Germany,Germany,22/11/1986,Defender,,0,,2700000
317753,2016,Silas Zehnder,,Germany,30/06/1999,Defender,Left,170,68000,113000
31123,2016,Benjamin Gorka,Germany,Germany,15/04/1984,Defender,,0,,360000
35383,2016,Junior Diaz,Costa Rica,Costa Rica,12/09/1983,Defender,Left,185,,1800000
54846,2016,Fabian Holland,Germany,Germany,11/07/1990,Defender,Left,172,540000,900000
171376,2016,Alexander Milosevic,Sweden,Sweden,30/01/1992,Defender,Right,193,1080000,1350000
33078,2016,Florian Jungwirth,Germany,Germany,27/01/1989,Defender,Right,181,540000,1350000
11765,2016,Aytac Sulu,Germany,Germany,11/12/1985,Defender,Right,183,,1800000
427291,2016,Patrick Sussek,Germany,Germany,08/02/2000,Attack,Right,176,90000,180000
84993,2016,Daniel Heuer Fernandes,Germany,Portugal,13/11/1992,Goalkeeper,Right,188,810000,1130000
31173,2016,Jan Rosenthal,Germany,Germany,07/04/1986,Attack,Right,186,,2700000
25366,2016,Michael Kightly,England,England,24/01/1986,Attack,Right,173,,4050000
139337,2016,Tiago Rodrigues,Portugal,Portugal,29/01/1992,Attack,Right,177,1800000,2700000
45623,2016,George Boyd,England,Scotland,02/10/1985,Attack,Left,186,,3600000
77920,2016,Immanuel Hohn,Germany,Germany,23/12/1991,Defender,Right,183,540000,1580000
385920,2016,Brad Jackson,England,England,20/10/1996,Defender,Right,175,,
85928,2016,Danny Lafferty,Northern Ireland,Northern Ireland,18/05/1989,Defender,Left,182,45000,540000
158700,2016,Tendayi Darikwa,England,Zimbabwe,13/12/1991,Defender,Right,188,450000,1350000
128828,2016,Tom Anderson,England,England,02/09/1993,Defender,Right,193,225000,225000
3630,2016,Paul Robinson,England,England,15/10/1979,Goalkeeper,Right,193,,8100000
328940,2016,Roniel,,Brazil,02/06/1994,Attack,Right,177,,450000
44324,2016,Dejan Mezga,Jugoslawien (SFR),Croatia,16/07/1985,Attack,Right,172,,810000
463152,2016,Vitor Hugo,,Brazil,23/12/1994,Midfield,,180,,45000
116792,2016,Stefan Lex,Germany,Germany,27/11/1989,Attack,Right,178,293000,900000
31027,2016,Filipe Goncalves,Portugal,Portugal,12/08/1984,Midfield,Right,183,45000,1350000
97808,2016,Dmytro Kozban,UdSSR,Ukraine,27/04/1989,Attack,Right,184,,450000
447507,2016,Rodrigo Alirio,Portugal,Portugal,21/05/1998,Defender,Right,190,,90000
477185,2016,Bogdan Gladun,,Ukraine,10/06/1999,Attack,,182,,
509428,2016,Sergiy Trykosh,Ukraine,Ukraine,12/10/1998,Midfield,,178,,
278857,2016,Dmytro Zaderetskyi,Ukraine,Ukraine,03/08/1994,Midfield,Left,177,,360000
448869,2016,Andriy Lyashenko,,Ukraine,11/06/1998,Midfield,Right,175,135000,135000
322912,2016,Andriy Nykytyuk,Ukraine,Ukraine,16/08/1994,Midfield,,172,,180000
452578,2016,Yevgen Kotyun,,Ukraine,31/07/1996,Midfield,,186,,90000
357785,2016,Geraldo,Mozambique,Mozambique,22/10/1992,Midfield,Right,183,,90000
196826,2016,Christian Ortag,Germany,Germany,14/01/1995,Goalkeeper,Right,197,45000,113000
410213,2016,Oleksandr Chepelyuk,Ukraine,Ukraine,05/09/1997,Midfield,Right,183,180000,270000
448870,2016,Yuriy Teterenko,Ukraine,Ukraine,22/01/1997,Midfield,,180,,180000
45343,2016,Oleg Gumenyuk,UdSSR,Ukraine,03/05/1983,Defender,Right,178,,540000
483717,2016,Roman Shandruk,,Ukraine,29/05/1998,Defender,Left,179,,90000
331216,2016,Oleh Trakalo,Ukraine,Ukraine,14/02/1998,Defender,Left,195,,23000
401884,2016,Ruslan Marushka,Ukraine,Ukraine,23/08/1998,Defender,,192,,90000
322952,2016,Roman Nykytyuk,Ukraine,Ukraine,09/09/1993,Defender,Right,191,113000,180000
204560,2016,Miha Goropevsek,Jugoslawien (SFR),Slovenia,12/03/1991,Defender,Both,194,270000,360000
540580,2016,Maksym Sorochenko,,Ukraine,22/01/1996,Defender,,196,,
511121,2016,Roman Babyak,,Ukraine,28/02/1998,Defender,,0,,
524021,2016,Roman Zhmurko,Ukraine,Ukraine,27/07/1997,Goalkeeper,Right,193,45000,68000
91533,2016,Vitaliy Nedilko,UdSSR,Ukraine,21/08/1982,Goalkeeper,Right,190,,540000
366445,2016,Andriy Marchuk,Ukraine,Ukraine,25/06/1997,Goalkeeper,Right,191,,180000
1986,2016,Markus Feulner,Germany,Germany,12/02/1982,Midfield,Right,183,,2700000
58933,2016,Yevgen Bokhashvili,Ukraine,Ukraine,05/01/1993,Attack,Both,185,225000,360000
467247,2016,Yaroslav Gomenko,Ukraine,Ukraine,30/03/1999,Attack,Right,184,,45000
24043,2016,Sergiy Nazarenko,UdSSR,Ukraine,16/02/1980,Attack,Both,176,,4730000
288857,2016,Dmitri Nagiyev,Ukraine,Azerbaijan,27/11/1995,Defender,Right,176,180000,270000
204040,2016,Alexandru Vlad,Romania,Romania,06/12/1989,Defender,Left,174,270000,1260000
59826,2016,Oleg Gerasymyuk,UdSSR,Ukraine,25/09/1986,Midfield,Right,178,,450000
54031,2016,Anderson Pico,Brazil,Brazil,04/11/1988,Defender,Both,169,90000,1350000
57987,2016,Yevgen Cheberyachko,UdSSR,Ukraine,19/06/1983,Defender,Left,180,,1800000
193096,2016,Craig Moore,Scotland,Scotland,16/08/1994,Attack,Right,173,180000,180000
3292,2016,Joey Barton,England,England,02/09/1982,Midfield,Right,180,,7740000
181763,2016,Igor Berezovskyi,UdSSR,Ukraine,24/08/1990,Goalkeeper,Right,193,,630000
176406,2016,Oleksiy Bashtanenko,Ukraine,Ukraine,16/03/1994,Goalkeeper,Right,188,,90000
9956,2016,James Mcfadden,Scotland,Scotland,14/04/1983,Attack,Left,178,,7200000
216564,2016,Marvin Johnson,England,England,01/12/1990,Midfield,Left,178,1350000,1800000
319298,2016,Tom Fry,Wales,Wales,31/05/1997,Midfield,Right,182,,
12673,2016,Stephen Pearson,Scotland,Scotland,02/10/1982,Midfield,Left,182,,1580000
13799,2016,Scott Mcdonald,Australia,Australia,21/08/1983,Attack,Right,173,,5400000
143851,2016,Lee Lucas,Wales,Wales,10/06/1992,Midfield,Right,175,,135000
138235,2016,Craig Clay,England,England,05/05/1992,Midfield,,180,225000,225000
12665,2016,Keith Lasley,Scotland,Scotland,21/09/1979,Midfield,Right,175,,630000
177394,2016,Kieran Kennedy,England,England,23/09/1993,Defender,Right,183,,180000
309041,2016,Zak Jules,England,Scotland,07/02/1997,Defender,Left,190,90000,90000
458581,2016,Oliver Pain,Australia,Australia,28/10/1997,Goalkeeper,Right,185,,
33485,2016,Dean Brill,England,England,02/12/1985,Goalkeeper,Right,188,,293000
376592,2016,Andy Macrae,Scotland,Scotland,12/05/1998,Attack,Right,171,,
13493,2016,Lionel Ainsworth,England,England,01/10/1987,Midfield,Right,166,,405000
223628,2016,Dean Ebbe,Ireland,Ireland,16/07/1994,Attack,Right,0,45000,68000
74777,2016,Scott Boden,England,England,23/11/1989,Attack,,180,,90000
95639,2016,Henri Anier,Estonia,Estonia,17/12/1990,Attack,Right,183,360000,540000
277785,2016,David Ferguson,Scotland,Scotland,24/03/1996,Defender,Right,183,,135000
280536,2016,Ali Sutherland,Scotland,Scotland,19/09/1996,Attack,,0,,45000
16726,2016,Markus Steinhofer,Germany,Germany,07/03/1986,Defender,Right,176,,2700000
141650,2016,Larnell Cole,England,England,09/03/1993,Midfield,Right,168,,225000
96148,2016,Aaron Doran,Ireland,Ireland,13/05/1991,Midfield,Both,170,225000,495000
501614,2016,Roman Ilnytskyi,,Ukraine,30/01/1998,Midfield,,182,,23000
347695,2016,Blair Maclennan,Scotland,Scotland,05/05/1997,Midfield,,175,,
11365,2016,Kevin Mcnaughton,Scotland,Scotland,28/08/1982,Defender,Right,178,,1350000
402463,2016,Cameron Gilchrist,England,England,29/07/1997,Defender,,0,,
274061,2016,Lonsana Doumbouya,France,Guinea,26/09/1990,Attack,Right,193,540000,585000
27980,2016,David Raven,England,England,10/03/1985,Defender,Right,183,,315000
110865,2016,Louis Laing,England,England,06/03/1993,Defender,Right,188,,135000
160920,2016,Brad Mckay,Scotland,Scotland,26/03/1993,Defender,Right,183,,293000
191870,2016,Gary Warren,England,England,16/08/1984,Defender,Right,188,,360000
129973,2016,Billy King,Scotland,Scotland,12/05/1994,Attack,Both,178,135000,315000
346572,2016,Daniel Hoban,Scotland,Scotland,05/04/1998,Goalkeeper,,181,,23000
340611,2016,Sam Robertson,Scotland,Scotland,04/07/1997,Attack,Right,0,,
12772,2016,Ryan Esson,Scotland,Scotland,19/03/1980,Goalkeeper,Right,185,,540000
162567,2016,William Jebor,Liberia,Liberia,10/11/1991,Attack,Right,183,,360000
24634,2016,David Jones,England,England,04/11/1984,Midfield,Left,183,,2250000
353843,2016,Iuri Gomes,Macao,Angola,10/11/1996,Attack,Left,173,23000,45000
290935,2016,Tafsir Cherif,Guinea,Guinea,19/06/1995,Attack,Both,175,,225000
72643,2016,Yonathan Del Valle,Venezuela,Venezuela,28/05/1990,Attack,Right,173,293000,3150000
131180,2016,Lewis Horner,England,England,01/02/1992,Midfield,Right,180,,180000
336891,2016,Sunday Abalo,Nigeria,Nigeria,14/05/1995,Midfield,Right,180,,360000
449306,2016,Filipe Almeida,Portugal,Portugal,05/07/1997,Defender,Right,184,,
14263,2016,Andre Vilas Boas,Portugal,Portugal,04/06/1983,Defender,Right,185,,630000
216131,2016,Bruno Mendes,Brazil,Brazil,02/08/1994,Attack,Right,184,675000,1350000
139606,2016,Anibal Capela,Portugal,Portugal,08/05/1991,Defender,Both,188,225000,1170000
270648,2016,Francis,Brazil,Brazil,16/04/1990,Attack,Right,178,,405000
184310,2016,Inters Gui,Cote d'Ivoire,Cote d'Ivoire,08/08/1992,Attack,Right,173,90000,360000
258369,2016,Georgemy,Brazil,Brazil,15/08/1995,Goalkeeper,Right,197,810000,810000
280513,2016,Jason Brown,Scotland,Scotland,07/07/1996,Defender,Right,0,,45000
491764,2016,Aleksandr Naumenko,Russia,Russia,09/11/1997,Attack,Right,180,,45000
15593,2016,Sergey Samodin,UdSSR,Russia,14/02/1985,Attack,Right,184,,2250000
168186,2016,Marco Schuster,Germany,Germany,10/10/1995,Midfield,Right,179,585000,585000
94926,2016,Oleksandr Kasyan,UdSSR,Ukraine,27/01/1989,Attack,Both,182,270000,540000
264718,2016,Rafael Miranda,Portugal,Portugal,23/01/1996,Attack,Right,181,90000,90000
187042,2016,Kirill Pogrebnyak,Russia,Russia,27/06/1992,Attack,Right,185,,630000
211740,2016,Aleksey Pugin,UdSSR,Russia,07/03/1987,Attack,Right,185,,405000
403204,2016,Daniil Bolshunov,Russia,Russia,03/04/1997,Attack,Left,178,113000,180000
144542,2016,Artem Popov,Russia,Russia,30/08/1992,Attack,Right,177,450000,450000
214770,2016,Borja Lopez,Spain,Spain,02/02/1994,Defender,Left,191,450000,1800000
325754,2016,Pavel Kudryashov,Russia,Russia,27/11/1996,Attack,Right,174,158000,180000
48510,2016,Pavel Golyshev,UdSSR,Russia,07/07/1987,Attack,Right,176,,1800000
491765,2016,Ruslan Salakhutdinov,Russia,Russia,01/04/1996,Midfield,Right,173,,90000
380986,2016,Anton Makurin,Russia,Russia,12/12/1994,Midfield,Right,182,180000,270000
222119,2016,Kizito,Uganda,Uganda,20/12/1993,Attack,Right,180,225000,540000
69913,2016,Kyrylo Kovalchuk,UdSSR,Ukraine,11/06/1986,Midfield,Right,184,,1350000
476275,2016,Nikita Gvineyskiy,Russia,Russia,28/12/1998,Midfield,Right,177,45000,270000
484466,2016,Aleksandr Bukachev,Russia,Russia,07/03/1996,Defender,Right,173,,90000
144547,2016,Petr Ten,Russia,Russia,12/07/1992,Defender,Both,175,203000,450000
418425,2016,Jaime Pinto,Portugal,Portugal,28/09/1997,Midfield,Right,183,,90000
464258,2016,Egor Chernyshov,Russia,Russia,18/04/1997,Defender,Right,174,,45000
87262,2016,Maksim Bordachev,UdSSR,Belarus,18/05/1986,Defender,Left,190,45000,1350000
81959,2016,Lukas Droppa,CSSR,Czech Republic,22/04/1989,Midfield,Right,185,450000,720000
476598,2016,Anton Miterev,Russia,Russia,03/05/1996,Defender,Right,195,,135000
113575,2016,David Jablonsky,CSSR,Czech Republic,08/10/1991,Defender,Right,190,90000,1130000
47459,2016,Ante Puljic,Jugoslawien (SFR),Croatia,05/11/1987,Defender,Right,187,225000,1080000
491763,2016,Mark Karymov,Russia,Russia,22/06/1998,Defender,Right,189,,135000
343602,2016,Bruno Paulista,Brazil,Brazil,21/08/1995,Midfield,Left,192,450000,1800000
484465,2016,Dmitriy Sasin,Russia,Russia,21/08/1996,Midfield,Right,174,270000,315000
234279,2016,Wellington,Brazil,Brazil,05/10/1987,Attack,Right,188,,765000
40326,2016,Herve Tchami,Cameroon,Cameroon,20/02/1988,Attack,Left,175,,360000
239850,2016,Tiago Jogo,Portugal,Portugal,23/04/1991,Midfield,Right,180,68000,225000
292749,2016,Fabinho,Portugal,Portugal,21/12/1994,Midfield,Right,180,293000,405000
85763,2016,Ricardo Dias,Portugal,Portugal,25/02/1991,Midfield,Right,189,203000,990000
45045,2016,Guima,Portugal,Portugal,11/03/1986,Attack,Both,194,,630000
292780,2016,Rena,Portugal,Portugal,01/07/1994,Defender,Right,177,,45000
336992,2016,Mica,Portugal,Portugal,18/11/1994,Defender,Right,175,,135000
138649,2016,Semedo,Portugal,Cape Verde,23/02/1988,Midfield,Right,184,,810000
339474,2016,Renato Maia,Portugal,Portugal,09/08/1995,Defender,Both,179,,45000
385588,2016,Nandinho,Portugal,Portugal,07/11/1996,Defender,Right,175,,68000
35617,2016,Paulo Monteiro,Portugal,Portugal,21/01/1985,Defender,Right,191,,450000
190553,2016,Fernando Ferreira,Portugal,Portugal,20/11/1986,Midfield,Right,183,45000,810000
131250,2016,Dylan Flores,Costa Rica,Costa Rica,30/05/1993,Attack,Right,170,203000,630000
111061,2016,Alassane Tambe,France,Mali,26/01/1992,Defender,Right,182,,540000
41234,2016,Kaka,Brazil,Brazil,16/05/1981,Defender,Right,185,,1710000
340538,2016,Ze Turbo,Guinea-Bissau,Guinea-Bissau,22/10/1996,Attack,Left,186,338000,338000
175601,2016,Rafael Leme Amorim,Brazil,Brazil,30/07/1987,Defender,Left,196,,675000
124668,2016,Pica,Portugal,Portugal,08/04/1986,Defender,Right,185,,270000
33735,2016,Pecanha,Brazil,Brazil,11/01/1980,Goalkeeper,Left,181,,990000
385593,2016,Vieirinha,Portugal,Portugal,28/10/1996,Attack,Right,178,,45000
54291,2016,Sergey Kuznetsov,UdSSR,Russia,07/05/1986,Midfield,Right,179,,810000
379464,2016,Andrey Zorin,Russia,Russia,04/05/1997,Midfield,Right,175,90000,90000
281344,2016,Dmitriy Osipov,Russia,Russia,14/02/1996,Defender,Right,192,158000,158000
280528,2016,Cammy Mackay,Scotland,Scotland,09/12/1996,Goalkeeper,Right,192,90000,90000
235634,2016,Areias,Portugal,Portugal,22/11/1993,Attack,Right,188,113000,450000
19736,2016,Dominik Stroh Engel,Germany,Germany,27/11/1985,Attack,Right,197,45000,810000
33507,2016,Lukas Jutkiewicz,England,England,28/03/1989,Attack,Left,185,900000,2700000
367195,2016,Dan Agyei,England,England,01/06/1997,Attack,Left,183,90000,90000
227314,2016,Nelson Bonilla,El Salvador,El Salvador,11/09/1990,Attack,Right,179,540000,765000
119028,2016,Erick Moreno,Colombia,Colombia,24/11/1991,Attack,Right,184,90000,1350000
104509,2016,Andre,Brazil,Brazil,27/09/1990,Attack,Right,184,450000,4500000
1791,2016,Halil Altintop,Germany,Turkey,08/12/1982,Attack,Right,185,,6750000
380445,2016,Miguel Batista,,Portugal,06/08/1995,Goalkeeper,,180,,68000
292722,2016,Pedro Santos,Portugal,Portugal,18/01/1996,Defender,Right,186,,68000
118309,2016,Amido Balde,Guinea-Bissau,Guinea-Bissau,16/05/1991,Attack,Right,193,,1800000
183614,2016,Ahmet Dereli,Germany,Turkey,22/10/1992,Attack,Left,192,248000,450000
125032,2016,Ifeanyi Onyilo,Nigeria,Nigeria,31/10/1990,Attack,Right,193,,675000
271861,2016,Crislan,Brazil,Brazil,13/03/1992,Attack,Left,190,360000,900000
45673,2016,Edgar Silva,Brazil,Brazil,03/01/1987,Attack,Right,191,225000,3420000
140686,2016,Amadaiya Rennie,Liberia,Liberia,17/03/1990,Attack,Right,186,,225000
417103,2016,Matheus Batista,Brazil,Brazil,16/06/1995,Attack,Right,185,,360000
383430,2016,Bertug Bayar,Turkey,Turkey,31/10/1996,Attack,Left,193,158000,158000
30834,2016,Pablo Vitti,Argentina,Argentina,09/07/1985,Attack,Both,179,,2930000
92904,2016,Reynaldo,Brazil,Brazil,24/08/1989,Attack,Right,173,,1080000
330875,2016,Gokhan Berkay Yildiz,Turkey,Turkey,26/04/1997,Midfield,,0,,45000
112669,2016,Boban Jovic,Slovenia,Slovenia,25/06/1991,Defender,Both,178,,720000
383623,2016,Ilya Kornev,Ukraine,Ukraine,01/11/1996,Attack,Right,185,,180000
489345,2016,Umit Turker,Turkey,Turkey,07/03/1998,Attack,Right,165,,45000
294142,2016,Ahmet Ozer,Turkey,Turkey,02/06/1994,Attack,Right,0,,270000
405042,2016,Yaroslav Dovgyi,,Ukraine,20/02/1998,Attack,,181,,
265267,2016,Viktor Khomchenko,Ukraine,Ukraine,11/11/1994,Attack,Right,189,90000,270000
137609,2016,Erhan Kartal,Turkey,Turkey,01/03/1993,Defender,Right,171,270000,900000
77853,2016,Roman Loktionov,UdSSR,Ukraine,18/10/1986,Attack,Left,183,,270000
131257,2016,Jonathan Moya,Costa Rica,Costa Rica,06/01/1992,Attack,Right,187,540000,540000
204178,2016,Ibrahim Serdar Aydin,Turkey,Turkey,19/07/1996,Midfield,Right,180,,158000
121011,2016,Oleksandr Kochura,UdSSR,Ukraine,07/03/1986,Attack,Left,179,,270000
248756,2016,Sajjad Shahbazzadeh,Iran,Iran,23/01/1990,Attack,Right,185,585000,810000
